itemId,title,price,currency,condition,conditionId,category,categoryId,imageUrl,sellerUsername,sellerFeedback,sellerPositivePercent,itemLocation,shippingPrice
v1|267259406872|0,HP ProBook 450 G8 Laptop 15.6” Intel Core i5 16GB RAM 256GB SSD Windows 11 WiFi,11532.145919999999,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/oO0AAeSw7EFpO7WJ/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|156138151280|0,10'' Mini Laptop Windows 11 Notebook 8GB+128GB Intel Celeron Quad-Core with WiFi,10674.32301,USD,New,1000,,,https://i.ebayimg.com/images/g/vUAAAOSwM05mARK-/s-l225.jpg,nbddi-67,1725,,US,0.0
v1|256237065212|0,"Dell 14"" Laptop Computer PC Intel Celeron 8GB RAM 256GB SSD Windows 11 HDMI WiFi",7292.9892,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/NfkAAeSwH9ZpMn2g/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|116546294649|0,"2025 Lenovo IdeaPad Laptop 15.6"" Intel Dual-Core, 20GB RAM 1TB SSD, 1-Yr MS 365",16609.911,USD,New,1000,,,https://i.ebayimg.com/images/g/DowAAOSwBIpn7Ze0/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|266475158447|0,"Acer Swift Edge 16"" OLED Laptop 16GB 1TB SSD AMD Ryzen 7 2.7GHz Refurbished",25618.973009999998,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/doAAAOSwxzFnYLM6/s-l225.jpg,acer,92044,,US,0.0
v1|167731170915|0,"Dell Inspiron 15.6"" FHD Touch AMD Ryzen 7 7730U 16GB 512GB SSD W11H Laptop, BK",15328.940999999999,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/kgEAAeSwHj1pPzQ4/s-l225.jpg,prycedin,75444,,US,0.0
v1|116307146068|0,"14"" DELL Latitude Laptop: Intel i5! 8GB RAM! 256GB SSD! Zorin Core Edition!",5892.0350100000005,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/So8AAeSw4HJob92x/s-l225.jpg,rinuvo,10364,,US,0.0
v1|177661459640|0,"Lenovo Legion 5 15ARH05, Ryzen 5 4600H, 16GB DDR4, Nividia GTX 1650Ti, 512GB SSD",15371.64,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/egcAAeSwDoRpOHx0/s-l225.jpg,waukegancomputer,1587,,US,0.0
v1|296440263987|0,"Dell Latitude 5420 Laptop Intel Core i7-1185G7 32GB RAM 512GB SSD 14"" FHD W11P",16652.18301,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/Z9cAAOSwu~dnEVy7/s-l225.jpg,newegg,1054761,,US,0.0
v1|277352854257|0,"Acer Chromebook 315 - 15.6"" Intel Celeron N4500 4GB RAM 64GB eMMC Refurbished",4269.47301,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/PTMAAeSwSldpJP28/s-l225.jpg,acer,92044,,US,0.0
v1|376410092100|0,"2021 Apple M1 Pro MacBook Pro 14"" 16GB/512GB SSD - (Space Gray) A2442 w/Warranty",26472.953009999997,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/Dn4AAeSw0lVo6XHF/s-l225.jpg,tekdeals,58821,,US,0.0
v1|286055616899|0,Dell Latitude 7430 Touch Laptop 14” FHD Core i5 16GB DDR4 RAM 256GB SSD Win 11,14250.36426,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/-tsAAeSwc99pN9zY/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|177675427323|0,Dell Inspiron 15 3511 I3-1115G4 256GB SSD 8GB RAM (No Charger Included) #AW,4269.9,USD,Used,3000,,,https://i.ebayimg.com/images/g/JHsAAeSwvuppP37q/s-l225.jpg,wefixpcllc,514,,US,24.0
v1|397259671132|665650032309,"14"" Dell Latitude Laptop i5 Dual Core  Up To 16GB RAM 1TB HDD Zorin Core Edition",4921.059749999999,USD,Used,3000,,,https://i.ebayimg.com/images/g/8CIAAeSwF3dpG37y/s-l225.jpg,podnik,4307,,US,0.0
v1|177675427323|0,Dell Inspiron 15 3511 I3-1115G4 256GB SSD 8GB RAM (No Charger Included) #AW,4269.9,USD,Used,3000,,,https://i.ebayimg.com/images/g/JHsAAeSwvuppP37q/s-l225.jpg,wefixpcllc,514,,US,24.0
v1|115811998873|0,"15.6"" Dell Latitude Laptop: Intel i5 Dual Core! 16GB Ram! 512GB SSD! Windows 10!",8369.003999999999,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/9-EAAOSwS4lnRLQY/s-l225.jpg,rinuvo,10364,,US,0.0
v1|336269713168|0,Toshiba Ultra Light Windows 11 Laptop Computer - Wifi Bluetooth Webcam HDMI SSD,6046.1784,USD,Used,3000,,,https://i.ebayimg.com/images/g/qoUAAOSwYSNmrZlC/s-l225.jpg,ticktock1-2-3,52795,,US,0.0
v1|376410092100|0,"2021 Apple M1 Pro MacBook Pro 14"" 16GB/512GB SSD - (Space Gray) A2442 w/Warranty",26472.953009999997,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/Dn4AAeSw0lVo6XHF/s-l225.jpg,tekdeals,58821,,US,0.0
v1|116546294649|0,"2025 Lenovo IdeaPad Laptop 15.6"" Intel Dual-Core, 20GB RAM 1TB SSD, 1-Yr MS 365",16609.911,USD,New,1000,,,https://i.ebayimg.com/images/g/DowAAOSwBIpn7Ze0/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|326656992094|0,"Dell Latitude 7410 14"" i5-10310U, 16GB, 256GB NVME SSD, Webcam Windows 11 Pro",9778.071,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/dxsAAOSwCNhoWvYf/s-l225.jpg,firstworldmed,4593,,US,0.0
v1|306650165024|0,"Acer Aspire 3 15.6"" AMD Ryzen 3 7320U, 8 GB, 128GB SSD, Windows 11 Laptop",9605.14005,USD,New,1000,,,https://i.ebayimg.com/images/g/3y0AAeSw5q1pFlZU/s-l225.jpg,aceofparts10,142468,,US,10.0
v1|197449078373|0,"HP - 17.3"" Full HD Laptop - AMD Ryzen 5 7520U 2023 - 8GB Memory - 512GB SSD -...",18360.14301,USD,New,1000,,,https://i.ebayimg.com/images/g/c6EAAeSwoYRpPDmE/s-l225.jpg,best_buy,909688,,US,0.0
v1|136159708523|0,Lenovo ThinkPad E570 Intel i3-6006U 2.00GHZ 8GB 256gb SSD W11 Charger included *,3373.221,USD,Used,3000,,,https://i.ebayimg.com/images/g/1gEAAeSw0IFodsdR/s-l225.jpg,rboost,1282,,US,0.0
v1|397350332255|0,"DELL Latitude 5550 Laptop 15.6"" Core Ultra 7 165U 32GB 512GB SSD Win 11",22416.975,USD,Used,3000,,,https://i.ebayimg.com/images/g/qmAAAeSwcLppL8Yw/s-l225.jpg,discountelectronics72,422,,US,12.0
v1|116774508191|416943608168,2025 HP Laptop Computer 17.3 10-Core Intel i5 Upto 64GB RAM 2TB SSD Pro Office,21306.801,USD,New,1000,,,https://i.ebayimg.com/images/g/YEAAAOSw0dJoSZ-6/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|336243175293|545783033257,15.6 IPS FHD Laptop Intel Pentium N100 Backlit keyboard 3.4GHz Windows 11 Wifi 6,14090.24301,USD,New,1000,,,https://i.ebayimg.com/images/g/SkgAAeSwBcNo6sak/s-l225.jpg,bestptv,2242,,US,0.0
v1|336139965375|0,"Lenovo AMD Ryzen 5 PRO 14"" Gaming Laptop 32GB RAM 1TB SSD RADEON RX Windows 11",25576.700999999997,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/IycAAeSwWTVpHMPo/s-l225.jpg,aaa_pcs,6720,,US,0.0
v1|116817877794|0,"15.6"" HP ProBook Laptop PC: Intel i5-8250U! 16GB RAM, 480GB SSD! CD/DVD Burner!",11399.35203,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/YJUAAeSwT25o5o-b/s-l225.jpg,rinuvo,10364,,US,0.0
v1|256580694395|0,"Lenovo ThinkPad L380 Yoga 13.3"" HD Laptop PC Core i5 16GB RAM 512GB SSD Win 11",10173.89073,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/zVQAAeSwbANpN9GK/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|376427424189|0,"HP EliteBook 845 G8 14"" FHD AMD Ryzen 7 PRO 5850U 16GB 512GB SSD W11P Webcam, SL",11101.74,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/mzgAAeSwZfxpP439/s-l225.jpg,prycedin,75444,,US,0.0
v1|336135397173|0,"Dell Latitude 5430 14"" Laptop Intel i5-1245U 16GB RAM 512GB M.2 Windows 11 Pro",9179.85801,USD,Used,3000,,,https://i.ebayimg.com/images/g/bsIAAeSw9RFopWvh/s-l225.jpg,ameritech17,1036,,US,10.0
v1|236372423577|0,"2025 Lenovo IdeaPad 5 2-in-1 14"" WUXGA Touch Ryzen AI 7 350 16GB RAM 1TB SSD W11",22587.771,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/kAUAAeSwumhpClwE/s-l225.jpg,new.techies,19265,,US,0.0
v1|187838115214|0,"Lenovo IdeaPad Flex 5 14"" FHD+ Chrome 14IAU7 Laptop i5-1334U 8GB RAM 256GB Ob A",8326.305,USD,Open box,1500,,,https://i.ebayimg.com/images/g/MZEAAeSwqKdoiOLf/s-l225.jpg,swellcells,14703,,US,0.0
v1|226675242949|0,"Dell Latitude 5420 Laptop - 2.6 GHz i5-1145G7 16GB 512GB SSD - 14"" Touchscreen",9351.081,USD,Used,3000,,,https://i.ebayimg.com/images/g/HF0AAOSw~Dlj93~L/s-l225.jpg,thelaptopbarn,54762,,US,0.0
v1|126744459417|0,2025 Dell Laptop Inspiron 15.6 Touch Intel i5-1235U 32GB RAM 1TB SSD Win 11 PRO,27284.661,USD,New,1000,,,https://i.ebayimg.com/images/g/JvgAAOSw5jZnG-Gd/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|306630791093|0,Dell Alienware 16 Aurora Gaming Laptop Intel 7 240H 1TB SSD 32GB RAM Win 11 Home,40563.196019999996,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/jGwAAeSw5VFpKGHI/s-l225.jpg,delloutlet,1165,,US,0.0
v1|257256501719|0,"HP 14"" Laptop UpTo 3.6 GHz Intel professor N150 16GB RAM 128eMMC -",7647.390899999999,USD,New,1000,,,https://i.ebayimg.com/images/g/rwwAAeSw30VpPFPw/s-l225.jpg,yl6354,1906,,US,
v1|275913158537|0,"Acer Aspire 3 15.6""Laptop AMD Ryzen 5 7520U 2.8GHz 8GB RAM 512GB SSD Refurbished",10674.32301,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/Nt0AAeSwjl1pJPoj/s-l225.jpg,acer,92044,,US,0.0
v1|177372292883|0,HP 17-cn0008cy 17in Touch Laptop Intel i3-1125G4 8gb 512gb SSD Win10,12681.17601,USD,Open box,1500,,,https://i.ebayimg.com/images/g/Vq4AAeSwobFosNtK/s-l225.jpg,jender.io,178819,,US,0.0
v1|297718614701|0,HP EliteBook 840 G8 14-inch FHD i7 32GB RAM 1TB SSD W11 Pro Laptop,20922.08301,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/7mUAAeSwi-ZpAO4H/s-l225.jpg,focuscamera,201427,,US,0.0
v1|177610569068|0,"NEW HP 15-fd0133wm 15.6"" Laptop, Intel i3 13th gen 8GB RAM 256GB SSD Silver",11913.020999999999,USD,New,1000,,,https://i.ebayimg.com/images/g/fNQAAeSwdxdpJNm-/s-l225.jpg,dealspread,2072,,US,0.0
v1|267461446964|0,Dell XPS 15 9500 15.6” FHD Laptop Core i7 16GB RAM 512GB SSD Win 11 Pro NVIDIA,18852.03549,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/MtkAAeSw5-ZpO63d/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|395324758287|0,CHUWI HeroBook Pro 14.1 Intel Celeron N4020 Windows 11 Laptop 256GB SSD 8GB RAM,7899.315,USD,New,1000,,,https://i.ebayimg.com/images/g/2c0AAOSwjo9mE8C6/s-l225.jpg,chuwiofficial,474,,US,0.0
v1|277448691889|0,Lenovo ThinkPad L13 Yoga i5-10210U | 256GB SSD | 8GB RAM | Win 11 Pro B100,6404.42301,USD,Used,3000,,,https://i.ebayimg.com/images/g/BWgAAeSwWyNo8hYi/s-l225.jpg,marscot-mvdiqjq8,5486,,US,0.0
v1|264987527030|0,"Dell Latitude Touchscreen 13.3"" HD Laptop PC Core i5 8GB RAM 256GB SSD Win 11",8947.148459999999,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/j3oAAeSwwdVpN8wX/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|227006460003|0,"Dell Latitude 5520 Laptop - 2.6 GHz i5-1145G7 16GB 512GB SSD - 15.6"" Touchscreen",14432.261999999999,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/TlsAAeSwA~9o96dx/s-l225.jpg,thelaptopbarn,54762,,US,0.0
v1|157535642268|0,Lot of 4 HP ProBook 450 G7 - Intel Core i5 10th Gen 16GB RAM 256GB SSD No OS,18146.64801,USD,Used,3000,,,https://i.ebayimg.com/images/g/utcAAeSwRDdpAkm-/s-l225.jpg,bargainbytes,3885,,US,
v1|376738204525|0,"HP EliteBook XG1i 14"" WUXGA Intel Ultra 7 256V 2.1GHz 16GB 512GB SSD W11P Laptop",30700.581,USD,New,1000,,,https://i.ebayimg.com/images/g/VX0AAeSwIJ9pPfNG/s-l225.jpg,prycedin,75444,,US,0.0
v1|277564808790|0,HP EliteBook 840 G11 (Touch) --- Ultra 7 165H / 32GB RAM / 512GB SSD / WTY 2029,34116.501,USD,Open box,1500,,,https://i.ebayimg.com/images/g/A0cAAeSwamppMh7~/s-l225.jpg,inhimiamp413,3511,,US,0.0
v1|286955463415|0,Lenovo ThinkPad X1 Carbon Gen 9 14 - Intel Core i7 32GB 512GB Windows 11 Pro,21327.72351,USD,Very Good - Refurbished,2020,,,https://i.ebayimg.com/images/g/d-kAAeSweqBo3Dea/s-l225.jpg,highland-performance-systems,11171,,US,0.0
v1|127472592737|0,Dell Latitude 5420 Quad Core i5 16GB 512GB SSD Windows 11 **One Year Warranty**,10650.83856,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/k8kAAOSwp1BnFp0O/s-l225.jpg,rtrcomputers,8864,,US,0.0
v1|376718716185|645323855523,"SGIN 15.6"" FHD Laptop Windows 11, Intel N5095, 12GB RAM 1TB SSD, USB-C, HDMI",8497.100999999999,USD,New,1000,,,https://i.ebayimg.com/images/g/jbwAAeSw~z5pIDUp/s-l225.jpg,ysd_20_53,220,,US,0.0
v1|177667455959|0,HP EliteBook 840 G8 Notebook PC 1920x1080 Intel Core i5-1145G7 Integrated GPU,10247.33301,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/MzsAAeSwOcBpObhw/s-l225.jpg,renew4me,3274,,US,0.0
v1|146631372168|445317215010,2025 HP Laptop Computer 15 Office 2024 FHD 8-Core Intel i3 Upto 32GB RAM 2TB SSD,16609.911,USD,New,1000,,,https://i.ebayimg.com/images/g/oD0AAOSwzYhoI3aP/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|177577115429|0,"HP Victus Gaming Laptop 15.6"" FHD 144Hz RTX 4050 Core i5-13420H 16GB/512GB",26003.691,USD,New,1000,,,https://i.ebayimg.com/images/g/XwMAAeSwgG1pF0X6/s-l225.jpg,fayselection,432,,US,0.0
v1|256752971411|0,HP ProBook 640 G8 Laptop 14” 4-Core i5 16GB DDR4 RAM 256GB SSD Windows 11 Pro,11184.57606,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/FnUAAeSwE0dpMnsW/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|236499299397|0,"HP Chromebook 14 G5 14"" 4GB RAM 32GB SSD Chrome OS. READY FOR USE- FREE SHIPPING",2604.21201,USD,Used,3000,,,https://i.ebayimg.com/images/g/HTgAAeSwjJRpI5FL/s-l225.jpg,flourishblossom,336,,US,0.0
v1|267512422461|0,"MSI 15.6"" FHD Gaming Laptop Intel Core i5-13420H 512G 32G NVIDIA RTX 4060",39282.65301,USD,New,1000,,,https://i.ebayimg.com/images/g/L4YAAeSwDahpP4uf/s-l225.jpg,anthonmercan-0,2210,,US,0.0
v1|389199154769|0,"HP EliteBook 630 G10 Laptop Intel Core i7-1365U 32GB 256GB SSD 13.3"" Touch W11P",20495.09301,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/0s0AAeSwMN5pFoWm/s-l225.jpg,newegg,1054766,,US,0.0
v1|376496266498|0,"Dell Plus 16"" FHD+ Touch Intel Ultra 9 288V 3.3 GHz 32GB 1TB SSD W11H Laptop BL",34116.501,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/XU4AAeSwNDppO0Wl/s-l225.jpg,prycedin,75444,,US,0.0
v1|236454069003|0,"Dell Inspiron 15 Touchscreen Laptop 15.6"" FHD Intel i5-1334U 8GB RAM 512GB SSD",13663.25301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/mCMAAeSwjlNpE4Z8/s-l225.jpg,bestptv,2242,,US,0.0
v1|187446768971|695326840566,NIMO 15.6 FHD Student Laptop 8/16GB RAM 1TB SSD Intel Pentium N100 Win11 Wifi6,9393.35301,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/uA8AAOSwg7ZoEEHs/s-l225.jpg,nimo-direct,325,,US,0.0
v1|116458919375|0,DELL Latitude Laptop: Intel i7! 32GB RAM ~ 1TB NVME SSD! Windows 11 Pro!,16128.69327,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/8cMAAOSww29nl7lz/s-l225.jpg,rinuvo,10364,,US,0.0
v1|286258263660|0,Dell Latitude 7300 Laptop 13.3” FHD Core i7 16GB RAM 512GB SSD Windows 11 Pro,13119.267749999999,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/scoAAeSw5f9pPKZ-/s-l225.jpg,discountcomputerdepot,145604,,US,0.0
v1|389237538527|0,"Laptop Lenovo ThinkPad X1 Yoga Gen2 Touch 2in1 , i7-7th 8GB RAM 512Gb Win 11 Pro",9602.578109999999,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/ER8AAeSwjtBpGQlB/s-l225.jpg,at.services,1165,,US,0.0
v1|116625646506|0,"15.6"" DELL Latitude Laptop: Intel i5! 16GB RAM, 512GB SSD! Windows 11 Pro!",10665.35622,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/ahQAAeSwjDFobT19/s-l225.jpg,rinuvo,10364,,US,0.0
v1|336157511141|0,CHUWI Laptop 14.1'' HD Intel Celeron N4000 8GB 256GB SSD Webcam Windows 11 H,7429.19901,USD,New,1000,,,https://i.ebayimg.com/images/g/8CUAAOSwSDJk7qGW/s-l225.jpg,chuwi2018,4360,,US,0.0
v1|236454069003|0,"Dell Inspiron 15 Touchscreen Laptop 15.6"" FHD Intel i5-1334U 8GB RAM 512GB SSD",13663.25301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/mCMAAeSwjlNpE4Z8/s-l225.jpg,bestptv,2242,,US,0.0
v1|306659274691|0,"Dell Latitude 14"" 7440 Intel i7-1355U @ 2.60GHz 16GB LPDDR5 RAM 256GB SSD win 11",20238.89901,USD,Used,3000,,,https://i.ebayimg.com/images/g/6xQAAeSw6odpQBAo/s-l225.jpg,uwilllikeit,42844,,US,0.0
v1|406465851162|0,"Lenovo ThinkPad X1 Yoga Gen 5 14"" Touch 16GB RAM 512GB SSD i7 10th Gen Win 11 Pr",16994.201999999997,USD,Open box,1500,,,https://i.ebayimg.com/images/g/NjwAAeSwoo1pOLvI/s-l225.jpg,jcsons,22,,US,0.0
v1|326895726898|0,Lenovo Legion Pro 7i Gen 10 OLED Ultra 9 275HX RTX5080 32GB 2TB Gaming 2Y,91760.151,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/uLgAAeSwU9BpHffQ/s-l225.jpg,theamazinghub,6745,,US,0.0
v1|325337069884|0,"Dell Latitude 3189 11.6"" 2-in-1 Touch Laptop Celeron 4GB 64GB SSD Windows 11 !!",3757.5119999999997,USD,Used,3000,,,https://i.ebayimg.com/images/g/8GAAAOSwDwtjGz5F/s-l225.jpg,jcs_computer_store,69971,,US,0.0
v1|167936345631|0,"Dell Latitude 3190 2-in-1 11.6"" Touch 8GB RAM 128GB SSD  Windows 11 | Functional",2988.5030099999994,USD,Used,3000,,,https://i.ebayimg.com/images/g/jUIAAeSwbaxpGz2y/s-l225.jpg,silvadeals305,2882,,US,0.0
v1|296659049998|0,HP EliteBook 840 G8 Business Laptop i5 32GB 512GB 14 FHD W11 Pro,15371.21301,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/3swAAeSwMIJpLgsC/s-l225.jpg,focuscamera,201427,,US,0.0
v1|335729445552|545659246096,"Lenovo Thinkpad 14"" FHD Gaming Laptop AMD Ryzen 5 PRO 4.0GHz 48GB RAM 4TB SSD",20709.015,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/6~MAAeSwiQholhYM/s-l225.jpg,aaa_pcs,6720,,US,0.0
v1|226810855487|0,Lot of 5 -Dell Latitude 5420 Laptop - Core i5-1135G7 16GB 256GB SSD,32203.5858,USD,Used,3000,,,https://i.ebayimg.com/images/g/HF0AAOSw~Dlj93~L/s-l225.jpg,thelaptopbarn,54762,,US,0.0
v1|116034792725|0,"15.6"" Lenovo  ThinkPad Laptop: Intel i5! 8GB RAM! 256GB SSD! Zorin Core Edition",6570.94911,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/ZqAAAeSwxNJozZHh/s-l225.jpg,rinuvo,10364,,US,0.0
v1|388877927702|0,Dell Latitude 7400 14” Laptop Core i5-8th Gen 32GB RAM 512GB NVMe SSD Win 11 PRO,11736.67413,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/xF8AAeSwIrFoq0HG/s-l225.jpg,at.services,1165,,US,0.0
v1|366003384903|0,Coolby BTC511 Gray 8GB RAM 128GB Storage Built In Webcam Laptop New Sealed,5977.43301,USD,New,1000,,,https://i.ebayimg.com/images/g/A3gAAeSwPvRpDOAF/s-l225.jpg,alaskakitten,251,,US,0.0
v1|376689360158|0,"SGIN Laptop 17.3"" Windows 11 Notebook Intel Quad-Core 2.9Ghz 12GB RAM 512GB SSD",12322.504409999998,USD,New,1000,,,https://i.ebayimg.com/images/g/bCwAAeSwPvRpEw9F/s-l225.jpg,ysd_20_53,220,,US,0.0
v1|146724229733|0,"MSI Modern 15 H AI C1MTG-084US 15.6"" Touch screen Laptop Intel U9 32GB 1TB Win11",25149.711,USD,Certified - Refurbished,2000,,,https://i.ebayimg.com/images/g/VdMAAeSwa-pozLGo/s-l225.jpg,starlit_partner,12435,,US,0.0
v1|205568150091|0,"HP - 14"" Laptop - Intel Processor N150 2025 - 4GB Memory - 128GB UFS - Honey ...",8539.37301,USD,New,1000,,,https://i.ebayimg.com/images/g/rrYAAeSwbb1pPBYJ/s-l225.jpg,best_buy,909688,,US,0.0
v1|197903545599|0,"HP 14 G4 Chromebook 16GB SSD, 4GB RAM, WiFi 14 inch screen, FR SHIPPING",2134.52301,USD,Used,3000,,,https://i.ebayimg.com/images/g/FcsAAeSw4-xpDdu5/s-l225.jpg,digital_depot_direct,134,,US,0.0
v1|267509637115|0,Lot (2) Lenovo ThinkPad Yoga 260 TOUCH i5-6300U@2.40 8GB/128GB M.2 No OS GE218!*,3415.06602,USD,Used,3000,,,https://i.ebayimg.com/images/g/~RIAAeSwdiFpFMpe/s-l225.jpg,merresale,7948,,US,12.65
v1|374626189653|0,"Apple M1 MacBook Air 13.3"" 8GB 128GB (Space Gray) A2337 2020 - w/1 Year Warranty",13663.25301,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/l58AAOSwY6hk1Taz/s-l225.jpg,tekdeals,58821,,US,0.0
v1|167964328853|0,"Dell Latitude 3190 2-in-1 11.6"" Touch 8GB RAM 128GB SSD  Windows 11 | See Pics",3201.99801,USD,Used,3000,,,https://i.ebayimg.com/images/g/pZAAAeSwVwxpLa7m/s-l225.jpg,silvadeals305,2882,,US,4.99
v1|187816932554|0,"Dell Inspiron 15 3535 15.6"" AMD Ryzen 7 7730U 16GB 512GB SSD Touch Good",11742.225,USD,Used,3000,,,https://i.ebayimg.com/images/g/JhgAAeSwRVln7CU-/s-l225.jpg,swellcells,14703,,US,0.0
v1|146974922449|0,"Microsoft Surface Pro 9 13"" 2.8K 120 Hz Touch i7-1265U 16GB 512GB, Keyboard W11H",26899.94301,USD,Used,3000,,,https://i.ebayimg.com/images/g/7qsAAeSwI5ppHiOH/s-l225.jpg,afooshani9497,2609,,US,0.0
v1|116044536385|416206942159,2025 Dell Inspiron 15 Laptop FHD Touch Intel i5 Upto 32GB RAM&1TB SSD Win 11 Pro,25576.700999999997,USD,New,1000,,,https://i.ebayimg.com/images/g/X9YAAOSwq~RlqvMr/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|297754907849|0,ASUS Vivobook 16  WUXGA Notebook Intel Core i7-1355U 16GB RAM 1TB SSD Intel Iris,21349.07301,USD,New,1000,,,https://i.ebayimg.com/images/g/KNwAAeSwMqJpJxQ7/s-l225.jpg,antonline,342905,,US,0.0
v1|226967227954|0,Lenovo ThinkPad X13 Gen 2 i7 3.00GHz 16GB RAM 256GB SSD- Good Refurbished,9607.275,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/rD4AAeSw-ctpH3hd/s-l225.jpg,smartresale,20145,,US,0.0
v1|389316032434|0,"Lenovo ThinkPad P15S Gen 2 15.6"" 24GB 512GB SSD Core™ i7-1165G7 Win11P, Black",16198.29264,USD,Good - Refurbished,2030,,,https://i.ebayimg.com/images/g/6bQAAeSwkD9pLYdp/s-l225.jpg,wisetekmarket-ca,7319,,US,0.0
v1|205908822054|0,DELL LATITUDE 5420 | CORE I5-1145G7 | 512GB | 16GB | NO OS/NO POWER ADAPTER,7258.40301,USD,Used,3000,,,https://i.ebayimg.com/images/g/bXEAAeSwuW1pOVcu/s-l225.jpg,regencytechnologies,162854,,US,0.0
v1|116453646030|416742535684,2025 HP Laptop Computer 17.3 FHD 6-Core Ryzen 5 Upto 64GB RAM & 2TB SSD Win Pro,26003.691,USD,New,1000,,,https://i.ebayimg.com/images/g/1IsAAOSwBt1nkA5E/s-l225.jpg,hellogoodlife1,17816,,US,0.0
v1|197941699046|0,Dell Latitude E5540 i54300u 500gb Hdd 16gb Ram Windows 10 Pro Dvdrw 15.6 Laptop,3415.4930099999997,USD,Used,3000,,,https://i.ebayimg.com/images/g/MfMAAeSwL9ppHhWh/s-l225.jpg,stratton71111,2649,,US,22.0
v1|187671542973|0,Dell Latitude 5520 15.6” Core i7-1185G7 32GB 1TB SSD Win 11 Pro Touchscreen,21306.801,USD,Excellent - Refurbished,2010,,,https://i.ebayimg.com/images/g/u0MAAeSwSmdo-ARx/s-l225.jpg,pioneer-surplus,8366,,US,0.0
v1|297834454527|0,"HP OmniBook X Flip 2-in-1 14"" 2K TouchScreen Laptop AMD Ryzen 7 AI 24GB RAM 1TB",25191.98301,USD,Open box,1500,,,https://i.ebayimg.com/images/g/8HAAAeSwm5xpOe2n/s-l225.jpg,theminercompany,2160,,US,0.0
